# Team 0: AllInAgent, Team 1: PlayerAgent
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
43,River,1,1751,-1751,FOLD,0,"['2h', '3d']","['7d', '7h']","['6s', '5h', '2s', '3s', 'As']",,9h,100,100
44,Pre-Flop,0,1851,-1851,RAISE,98,"['8d', '6s']","['6h', '2s']","['3h', '3d']",,,1,1
44,Pre-Flop,1,1851,-1851,FOLD,0,"['8d', '6s']","['6h', '2s']","['3h', '3d']",,,2,2
45,Pre-Flop,1,1853,-1853,CALL,0,"['Ad', '5s']","['7s', '2h']","['4s', '7d']",,,1,1
45,Pre-Flop,0,1853,-1853,RAISE,98,"['Ad', '5s']","['7s', '2h']","['4s', '7d']",,,2,2
45,Pre-Flop,1,1853,-1853,FOLD,0,"['Ad', '5s']","['7s', '2h']","['4s', '7d']",,,2,2
46,Pre-Flop,0,1855,-1855,RAISE,98,"['As', '7d']","['2h', '5d']","['6d', '2s']",,,1,1
46,Pre-Flop,1,1855,-1855,FOLD,0,"['As', '7d']","['2h', '5d']","['6d', '2s']",,,2,2
47,Pre-Flop,1,1857,-1857,FOLD,0,"['9s', 'As']","['8h', 'Ad']","['9h', '4s']",,,1,1
48,Pre-Flop,0,1858,-1858,RAISE,98,"['5s', '7h']","['4s', '2s']","['7s', 'As']",,,1,1
48,Pre-Flop,1,1858,-1858,DISCARD,0,"['5s', '7h']","['4s', '2s']","['7s', 'As']",,,2,2
48,Pre-Flop,1,1858,-1858,CALL,0,"['5s', '7h']","['4d', '2s']","['7s', 'As']",,4s,2,2
48,Flop,0,1858,-1858,CHECK,0,"['5s', '7h']","['4d', '2s']","['7s', 'As', '9s']",,4s,100,100
48,Flop,1,1858,-1858,FOLD,0,"['5s', '7h']","['4d', '2s']","['7s', 'As', '9s']",,4s,100,100
49,Pre-Flop,1,1958,-1958,RAISE,27,"['3s', '8h']","['4h', 'Ad']","['7d', '6s']",,,1,1
49,Pre-Flop,0,1958,-1958,RAISE,71,"['3s', '8h']","['4h', 'Ad']","['7d', '6s']",,,2,2
49,Pre-Flop,1,1958,-1958,FOLD,0,"['3s', '8h']","['4h', 'Ad']","['7d', '6s']",,,29,29
50,Pre-Flop,0,1987,-1987,RAISE,98,"['3h', '3s']","['5h', '5s']","['Ah', 'Ad']",,,1,1
50,Pre-Flop,1,1987,-1987,CALL,0,"['3h', '3s']","['5h', '5s']","['Ah', 'Ad']",,,2,2
50,Flop,0,1987,-1987,CHECK,0,"['3h', '3s']","['5h', '5s']","['Ah', 'Ad', '9s']",,,100,100
50,Flop,1,1987,-1987,FOLD,0,"['3h', '3s']","['5h', '5s']","['Ah', 'Ad', '9s']",,,100,100
51,Pre-Flop,1,2087,-2087,CALL,0,"['3s', '5d']","['4s', '2h']","['5s', '9s']",,,1,1
51,Pre-Flop,0,2087,-2087,RAISE,98,"['3s', '5d']","['4s', '2h']","['5s', '9s']",,,2,2
51,Pre-Flop,1,2087,-2087,DISCARD,0,"['3s', '5d']","['4s', '2h']","['5s', '9s']",,,2,2
51,Pre-Flop,1,2087,-2087,FOLD,0,"['3s', '5d']","['4s', 'As']","['5s', '9s']",,2h,2,2
52,Pre-Flop,0,2089,-2089,RAISE,98,"['4h', '4d']","['3d', '2h']","['9h', '2d']",,,1,1
52,Pre-Flop,1,2089,-2089,CALL,0,"['4h', '4d']","['3d', '2h']","['9h', '2d']",,,2,2
52,Flop,0,2089,-2089,CHECK,0,"['4h', '4d']","['3d', '2h']","['9h', '2d', '7s']",,,100,100
52,Flop,1,2089,-2089,FOLD,0,"['4h', '4d']","['3d', '2h']","['9h', '2d', '7s']",,,100,100
53,Pre-Flop,1,2189,-2189,RAISE,56,"['2h', '6h']","['7d', '2d']","['3d', '8d']",,,1,1
53,Pre-Flop,0,2189,-2189,RAISE,42,"['2h', '6h']","['7d', '2d']","['3d', '8d']",,,2,2
53,Pre-Flop,1,2189,-2189,DISCARD,0,"['2h', '6h']","['7d', '2d']","['3d', '8d']",,,58,58
53,Pre-Flop,1,2189,-2189,FOLD,0,"['2h', '6h']","['7d', '7h']","['3d', '8d']",,2d,58,58
54,Pre-Flop,0,2247,-2247,RAISE,98,"['7h', '4h']","['9h', '3h']","['3d', '4s']",,,1,1
54,Pre-Flop,1,2247,-2247,DISCARD,0,"['7h', '4h']","['9h', '3h']","['3d', '4s']",,,2,2
54,Pre-Flop,1,2247,-2247,CALL,0,"['7h', '4h']","['4d', '3h']","['3d', '4s']",,9h,2,2
54,Flop,0,2247,-2247,CHECK,0,"['7h', '4h']","['4d', '3h']","['3d', '4s', '8s']",,9h,100,100
54,Flop,1,2247,-2247,CHECK,0,"['7h', '4h']","['4d', '3h']","['3d', '4s', '8s']",,9h,100,100
54,Turn,0,2247,-2247,CHECK,0,"['7h', '4h']","['4d', '3h']","['3d', '4s', '8s', '7s']",,9h,100,100
54,Turn,1,2247,-2247,FOLD,0,"['7h', '4h']","['4d', '3h']","['3d', '4s', '8s', '7s']",,9h,100,100
55,Pre-Flop,1,2347,-2347,DISCARD,0,"['Ad', '2d']","['6h', '3s']","['As', '2h']",,,1,1
55,Pre-Flop,1,2347,-2347,FOLD,0,"['Ad', '2d']","['5d', '3s']","['As', '2h']",,6h,1,1
56,Pre-Flop,0,2348,-2348,RAISE,98,"['9d', '5s']","['8s', '5h']","['8h', '3h']",,,1,1
56,Pre-Flop,1,2348,-2348,FOLD,0,"['9d', '5s']","['8s', '5h']","['8h', '3h']",,,2,2
57,Pre-Flop,1,2350,-2350,DISCARD,0,"['3d', 'As']","['7h', '6d']","['Ad', '9d']",,,1,1
57,Pre-Flop,1,2350,-2350,FOLD,0,"['3d', 'As']","['6s', '6d']","['Ad', '9d']",,7h,1,1
58,Pre-Flop,0,2351,-2351,RAISE,98,"['2s', 'Ad']","['3h', '5d']","['8s', 'As']",,,1,1
58,Pre-Flop,1,2351,-2351,FOLD,0,"['2s', 'Ad']","['3h', '5d']","['8s', 'As']",,,2,2
59,Pre-Flop,1,2353,-2353,FOLD,0,"['3d', 'Ah']","['8d', '8h']","['4s', '5s']",,,1,1
60,Pre-Flop,0,2354,-2354,RAISE,98,"['7h', '7d']","['9d', '3s']","['8h', 'As']",,,1,1
60,Pre-Flop,1,2354,-2354,DISCARD,0,"['7h', '7d']","['9d', '3s']","['8h', 'As']",,,2,2
60,Pre-Flop,1,2354,-2354,CALL,0,"['7h', '7d']","['6h', '3s']","['8h', 'As']",,9d,2,2
60,Flop,0,2354,-2354,CHECK,0,"['7h', '7d']","['6h', '3s']","['8h', 'As', '9s']",,9d,100,100
60,Flop,1,2354,-2354,CHECK,0,"['7h', '7d']","['6h', '3s']","['8h', 'As', '9s']",,9d,100,100
60,Turn,0,2354,-2354,CHECK,0,"['7h', '7d']","['6h', '3s']","['8h', 'As', '9s', '2h']",,9d,100,100
60,Turn,1,2354,-2354,FOLD,0,"['7h', '7d']","['6h', '3s']","['8h', 'As', '9s', '2h']",,9d,100,100
61,Pre-Flop,1,2454,-2454,CALL,0,"['6h', '4h']","['6s', '5d']","['2d', '8d']",,,1,1
61,Pre-Flop,0,2454,-2454,RAISE,98,"['6h', '4h']","['6s', '5d']","['2d', '8d']",,,2,2
61,Pre-Flop,1,2454,-2454,DISCARD,0,"['6h', '4h']","['6s', '5d']","['2d', '8d']",,,2,2
61,Pre-Flop,1,2454,-2454,CALL,0,"['6h', '4h']","['6s', '4s']","['2d', '8d']",,5d,2,2
61,Pre-Flop,0,2454,-2454,CHECK,0,"['6h', '4h']","['6s', '4s']","['2d', '8d']",,5d,100,100
61,Flop,1,2454,-2454,FOLD,0,"['6h', '4h']","['6s', '4s']","['2d', '8d', '9h']",,5d,100,100
62,Pre-Flop,0,2554,-2554,RAISE,98,"['3s', '2d']","['5s', '4h']","['6d', '3d']",,,1,1
62,Pre-Flop,1,2554,-2554,CALL,0,"['3s', '2d']","['5s', '4h']","['6d', '3d']",,,2,2
62,Flop,0,2554,-2554,CHECK,0,"['3s', '2d']","['5s', '4h']","['6d', '3d', 'As']",,,100,100
62,Flop,1,2554,-2554,CHECK,0,"['3s', '2d']","['5s', '4h']","['6d', '3d', 'As']",,,100,100
62,Turn,0,2554,-2554,CHECK,0,"['3s', '2d']","['5s', '4h']","['6d', '3d', 'As', '4s']",,,100,100
62,Turn,1,2554,-2554,CHECK,0,"['3s', '2d']","['5s', '4h']","['6d', '3d', 'As', '4s']",,,100,100
62,River,0,2554,-2554,CHECK,0,"['3s', '2d']","['5s', '4h']","['6d', '3d', 'As', '4s', '5d']",,,100,100
62,River,1,2554,-2554,CHECK,0,"['3s', '2d']","['5s', '4h']","['6d', '3d', 'As', '4s', '5d']",,,100,100
63,Pre-Flop,1,2654,-2654,DISCARD,0,"['7d', '4h']","['5s', '3h']","['Ah', '2h']",,,1,1
63,Pre-Flop,1,2654,-2654,FOLD,0,"['7d', '4h']","['9d', '3h']","['Ah', '2h']",,5s,1,1
64,Pre-Flop,0,2655,-2655,RAISE,98,"['9s', '6d']","['7s', '2h']","['3d', '5d']",,,1,1
64,Pre-Flop,1,2655,-2655,DISCARD,0,"['9s', '6d']","['7s', '2h']","['3d', '5d']",,,2,2
64,Pre-Flop,1,2655,-2655,CALL,0,"['9s', '6d']","['5h', '2h']","['3d', '5d']",,7s,2,2
64,Flop,0,2655,-2655,CHECK,0,"['9s', '6d']","['5h', '2h']","['3d', '5d', '3h']",,7s,100,100
64,Flop,1,2655,-2655,CHECK,0,"['9s', '6d']","['5h', '2h']","['3d', '5d', '3h']",,7s,100,100
64,Turn,0,2655,-2655,CHECK,0,"['9s', '6d']","['5h', '2h']","['3d', '5d', '3h', '2d']",,7s,100,100
64,Turn,1,2655,-2655,CHECK,0,"['9s', '6d']","['5h', '2h']","['3d', '5d', '3h', '2d']",,7s,100,100
64,River,0,2655,-2655,CHECK,0,"['9s', '6d']","['5h', '2h']","['3d', '5d', '3h', '2d', 'As']",,7s,100,100
64,River,1,2655,-2655,FOLD,0,"['9s', '6d']","['5h', '2h']","['3d', '5d', '3h', '2d', 'As']",,7s,100,100
65,Pre-Flop,1,2755,-2755,CALL,0,"['4s', '8h']","['4h', '9h']","['7h', '4d']",,,1,1
65,Pre-Flop,0,2755,-2755,RAISE,98,"['4s', '8h']","['4h', '9h']","['7h', '4d']",,,2,2
65,Pre-Flop,1,2755,-2755,DISCARD,0,"['4s', '8h']","['4h', '9h']","['7h', '4d']",,,2,2
65,Pre-Flop,1,2755,-2755,CALL,0,"['4s', '8h']","['6d', '9h']","['7h', '4d']",,4h,2,2
65,Pre-Flop,0,2755,-2755,CHECK,0,"['4s', '8h']","['6d', '9h']","['7h', '4d']",,4h,100,100
65,Flop,1,2755,-2755,CHECK,0,"['4s', '8h']","['6d', '9h']","['7h', '4d', 'As']",,4h,100,100
65,Flop,0,2755,-2755,CHECK,0,"['4s', '8h']","['6d', '9h']","['7h', '4d', 'As']",,4h,100,100
65,Turn,1,2755,-2755,CHECK,0,"['4s', '8h']","['6d', '9h']","['7h', '4d', 'As', '8s']",,4h,100,100
65,Turn,0,2755,-2755,CHECK,0,"['4s', '8h']","['6d', '9h']","['7h', '4d', 'As', '8s']",,4h,100,100
65,River,1,2755,-2755,CHECK,0,"['4s', '8h']","['6d', '9h']","['7h', '4d', 'As', '8s', 'Ad']",,4h,100,100
65,River,0,2755,-2755,CHECK,0,"['4s', '8h']","['6d', '9h']","['7h', '4d', 'As', '8s', 'Ad']",,4h,100,100
66,Pre-Flop,0,2855,-2855,RAISE,98,"['6h', '3h']","['8h', '5s']","['7d', '3s']",,,1,1
66,Pre-Flop,1,2855,-2855,DISCARD,0,"['6h', '3h']","['8h', '5s']","['7d', '3s']",,,2,2
66,Pre-Flop,1,2855,-2855,FOLD,0,"['6h', '3h']","['8h', '9h']","['7d', '3s']",,5s,2,2
67,Pre-Flop,1,2857,-2857,CALL,0,"['6d', '8s']","['2s', '9s']","['4s', '3h']",,,1,1
67,Pre-Flop,0,2857,-2857,RAISE,98,"['6d', '8s']","['2s', '9s']","['4s', '3h']",,,2,2
67,Pre-Flop,1,2857,-2857,FOLD,0,"['6d', '8s']","['2s', '9s']","['4s', '3h']",,,2,2
68,Pre-Flop,0,2859,-2859,RAISE,98,"['5d', '2h']","['6s', '3s']","['9d', '7h']",,,1,1
68,Pre-Flop,1,2859,-2859,CALL,0,"['5d', '2h']","['6s', '3s']","['9d', '7h']",,,2,2
68,Flop,0,2859,-2859,CHECK,0,"['5d', '2h']","['6s', '3s']","['9d', '7h', '2d']",,,100,100
68,Flop,1,2859,-2859,DISCARD,0,"['5d', '2h']","['6s', '3s']","['9d', '7h', '2d']",,,100,100
68,Flop,1,2859,-2859,CHECK,0,"['5d', '2h']","['6s', '4s']","['9d', '7h', '2d']",,3s,100,100
68,Turn,0,2859,-2859,CHECK,0,"['5d', '2h']","['6s', '4s']","['9d', '7h', '2d', '7s']",,3s,100,100
68,Turn,1,2859,-2859,FOLD,0,"['5d', '2h']","['6s', '4s']","['9d', '7h', '2d', '7s']",,3s,100,100
69,Pre-Flop,1,2959,-2959,FOLD,0,"['8h', 'Ad']","['Ah', '5h']","['6h', '9d']",,,1,1
70,Pre-Flop,0,2960,-2960,RAISE,98,"['As', '3h']","['5h', '9d']","['5d', '4s']",,,1,1
70,Pre-Flop,1,2960,-2960,CALL,0,"['As', '3h']","['5h', '9d']","['5d', '4s']",,,2,2
70,Flop,0,2960,-2960,CHECK,0,"['As', '3h']","['5h', '9d']","['5d', '4s', '8s']",,,100,100
70,Flop,1,2960,-2960,DISCARD,0,"['As', '3h']","['5h', '9d']","['5d', '4s', '8s']",,,100,100
70,Flop,1,2960,-2960,FOLD,0,"['As', '3h']","['8h', '9d']","['5d', '4s', '8s']",,5h,100,100
71,Pre-Flop,1,3060,-3060,CALL,0,"['8h', '9s']","['2d', '4d']","['3s', 'Ah']",,,1,1
71,Pre-Flop,0,3060,-3060,RAISE,98,"['8h', '9s']","['2d', '4d']","['3s', 'Ah']",,,2,2
71,Pre-Flop,1,3060,-3060,DISCARD,0,"['8h', '9s']","['2d', '4d']","['3s', 'Ah']",,,2,2
71,Pre-Flop,1,3060,-3060,FOLD,0,"['8h', '9s']","['4s', '4d']","['3s', 'Ah']",,2d,2,2
72,Pre-Flop,0,3062,-3062,RAISE,98,"['4s', '2s']","['8s', '2h']","['4h', '7s']",,,1,1
72,Pre-Flop,1,3062,-3062,CALL,0,"['4s', '2s']","['8s', '2h']","['4h', '7s']",,,2,2
72,Flop,0,3062,-3062,CHECK,0,"['4s', '2s']","['8s', '2h']","['4h', '7s', '5d']",,,100,100
72,Flop,1,3062,-3062,DISCARD,0,"['4s', '2s']","['8s', '2h']","['4h', '7s', '5d']",,,100,100
72,Flop,1,3062,-3062,CHECK,0,"['4s', '2s']","['8s', '7h']","['4h', '7s', '5d']",,2h,100,100
72,Turn,0,3062,-3062,CHECK,0,"['4s', '2s']","['8s', '7h']","['4h', '7s', '5d', '4d']",,2h,100,100
72,Turn,1,3062,-3062,FOLD,0,"['4s', '2s']","['8s', '7h']","['4h', '7s', '5d', '4d']",,2h,100,100
73,Pre-Flop,1,3162,-3162,DISCARD,0,"['9h', '4s']","['As', '7d']","['4h', '2s']",,,1,1
73,Pre-Flop,1,3162,-3162,FOLD,0,"['9h', '4s']","['5s', '7d']","['4h', '2s']",,As,1,1
74,Pre-Flop,0,3163,-3163,RAISE,98,"['9h', '8h']","['8s', 'Ad']","['6s', '6d']",,,1,1
74,Pre-Flop,1,3163,-3163,DISCARD,0,"['9h', '8h']","['8s', 'Ad']","['6s', '6d']",,,2,2
74,Pre-Flop,1,3163,-3163,FOLD,0,"['9h', '8h']","['2s', 'Ad']","['6s', '6d']",,8s,2,2
75,Pre-Flop,1,3165,-3165,RAISE,73,"['6d', '7h']","['As', '3d']","['5s', '9d']",,,1,1
75,Pre-Flop,0,3165,-3165,RAISE,25,"['6d', '7h']","['As', '3d']","['5s', '9d']",,,2,2
75,Pre-Flop,1,3165,-3165,CALL,0,"['6d', '7h']","['As', '3d']","['5s', '9d']",,,75,75
75,Pre-Flop,0,3165,-3165,CHECK,0,"['6d', '7h']","['As', '3d']","['5s', '9d']",,,100,100
75,Flop,1,3165,-3165,DISCARD,0,"['6d', '7h']","['As', '3d']","['5s', '9d', '7d']",,,100,100
75,Flop,1,3165,-3165,FOLD,0,"['6d', '7h']","['As', 'Ah']","['5s', '9d', '7d']",,3d,100,100
76,Pre-Flop,0,3265,-3265,RAISE,98,"['Ah', '4h']","['7d', 'Ad']","['2s', '3d']",,,1,1
76,Pre-Flop,1,3265,-3265,FOLD,0,"['Ah', '4h']","['7d', 'Ad']","['2s', '3d']",,,2,2
77,Pre-Flop,1,3267,-3267,DISCARD,0,"['3h', '3d']","['2h', '9s']","['4h', '9h']",,,1,1
77,Pre-Flop,1,3267,-3267,RAISE,35,"['3h', '3d']","['8d', '9s']","['4h', '9h']",,2h,1,1
77,Pre-Flop,0,3267,-3267,RAISE,63,"['3h', '3d']","['8d', '9s']","['4h', '9h']",,2h,2,2
77,Pre-Flop,1,3267,-3267,FOLD,0,"['3h', '3d']","['8d', '9s']","['4h', '9h']",,2h,37,37
78,Pre-Flop,0,3304,-3304,RAISE,98,"['3d', '3h']","['2s', '4d']","['8s', 'As']",,,1,1
78,Pre-Flop,1,3304,-3304,FOLD,0,"['3d', '3h']","['2s', '4d']","['8s', 'As']",,,2,2
79,Pre-Flop,1,3306,-3306,RAISE,10,"['3s', '2s']","['3d', '7d']","['4h', 'As']",,,1,1
79,Pre-Flop,0,3306,-3306,RAISE,88,"['3s', '2s']","['3d', '7d']","['4h', 'As']",,,2,2
79,Pre-Flop,1,3306,-3306,DISCARD,0,"['3s', '2s']","['3d', '7d']","['4h', 'As']",,,12,12
79,Pre-Flop,1,3306,-3306,FOLD,0,"['3s', '2s']","['Ad', '7d']","['4h', 'As']",,3d,12,12
80,Pre-Flop,0,3318,-3318,RAISE,98,"['2s', '6s']","['3d', '6d']","['6h', '8s']",,,1,1
80,Pre-Flop,1,3318,-3318,CALL,0,"['2s', '6s']","['3d', '6d']","['6h', '8s']",,,2,2
80,Flop,0,3318,-3318,CHECK,0,"['2s', '6s']","['3d', '6d']","['6h', '8s', '9d']",,,100,100
80,Flop,1,3318,-3318,CHECK,0,"['2s', '6s']","['3d', '6d']","['6h', '8s', '9d']",,,100,100
80,Turn,0,3318,-3318,CHECK,0,"['2s', '6s']","['3d', '6d']","['6h', '8s', '9d', '5d']",,,100,100
80,Turn,1,3318,-3318,CHECK,0,"['2s', '6s']","['3d', '6d']","['6h', '8s', '9d', '5d']",,,100,100
80,River,0,3318,-3318,CHECK,0,"['2s', '6s']","['3d', '6d']","['6h', '8s', '9d', '5d', 'As']",,,100,100
80,River,1,3318,-3318,CHECK,0,"['2s', '6s']","['3d', '6d']","['6h', '8s', '9d', '5d', 'As']",,,100,100
81,Pre-Flop,1,3318,-3318,FOLD,0,"['Ad', '8s']","['7d', '4s']","['2s', '8d']",,,1,1
82,Pre-Flop,0,3319,-3319,RAISE,98,"['8s', '7s']","['6d', '4h']","['7d', '5d']",,,1,1
82,Pre-Flop,1,3319,-3319,DISCARD,0,"['8s', '7s']","['6d', '4h']","['7d', '5d']",,,2,2
82,Pre-Flop,1,3319,-3319,CALL,0,"['8s', '7s']","['9s', '4h']","['7d', '5d']",,6d,2,2
82,Flop,0,3319,-3319,CHECK,0,"['8s', '7s']","['9s', '4h']","['7d', '5d', '5s']",,6d,100,100
82,Flop,1,3319,-3319,FOLD,0,"['8s', '7s']","['9s', '4h']","['7d', '5d', '5s']",,6d,100,100
83,Pre-Flop,1,3419,-3419,FOLD,0,"['As', '6d']","['5d', '8d']","['5s', '7s']",,,1,1
84,Pre-Flop,0,3420,-3420,RAISE,98,"['4d', '9s']","['2d', '9h']","['As', '9d']",,,1,1
84,Pre-Flop,1,3420,-3420,DISCARD,0,"['4d', '9s']","['2d', '9h']","['As', '9d']",,,2,2
84,Pre-Flop,1,3420,-3420,FOLD,0,"['4d', '9s']","['3s', '9h']","['As', '9d']",,2d,2,2
85,Pre-Flop,1,3422,-3422,RAISE,65,"['6s', '3d']","['9h', '4d']","['As', 'Ad']",,,1,1
85,Pre-Flop,0,3422,-3422,RAISE,33,"['6s', '3d']","['9h', '4d']","['As', 'Ad']",,,2,2
85,Pre-Flop,1,3422,-3422,FOLD,0,"['6s', '3d']","['9h', '4d']","['As', 'Ad']",,,67,67
86,Pre-Flop,0,3489,-3489,RAISE,98,"['9s', '8h']","['2h', 'Ad']","['3s', '7h']",,,1,1
86,Pre-Flop,1,3489,-3489,FOLD,0,"['9s', '8h']","['2h', 'Ad']","['3s', '7h']",,,2,2
87,Pre-Flop,1,3491,-3491,FOLD,0,"['5s', '4d']","['9h', '4s']","['4h', 'Ah']",,,1,1
88,Pre-Flop,0,3492,-3492,RAISE,98,"['8s', '8h']","['Ah', '8d']","['6s', '5d']",,,1,1
88,Pre-Flop,1,3492,-3492,FOLD,0,"['8s', '8h']","['Ah', '8d']","['6s', '5d']",,,2,2
89,Pre-Flop,1,3494,-3494,CALL,0,"['2h', '3s']","['2s', '9d']","['5s', '2d']",,,1,1
89,Pre-Flop,0,3494,-3494,RAISE,98,"['2h', '3s']","['2s', '9d']","['5s', '2d']",,,2,2
89,Pre-Flop,1,3494,-3494,DISCARD,0,"['2h', '3s']","['2s', '9d']","['5s', '2d']",,,2,2
89,Pre-Flop,1,3494,-3494,CALL,0,"['2h', '3s']","['7s', '9d']","['5s', '2d']",,2s,2,2
89,Pre-Flop,0,3494,-3494,CHECK,0,"['2h', '3s']","['7s', '9d']","['5s', '2d']",,2s,100,100
89,Flop,1,3494,-3494,CHECK,0,"['2h', '3s']","['7s', '9d']","['5s', '2d', '3h']",,2s,100,100
89,Flop,0,3494,-3494,CHECK,0,"['2h', '3s']","['7s', '9d']","['5s', '2d', '3h']",,2s,100,100
89,Turn,1,3494,-3494,FOLD,0,"['2h', '3s']","['7s', '9d']","['5s', '2d', '3h', '4h']",,2s,100,100
90,Pre-Flop,0,3594,-3594,RAISE,98,"['8h', '8d']","['3h', '7h']","['4d', '6h']",,,1,1
90,Pre-Flop,1,3594,-3594,CALL,0,"['8h', '8d']","['3h', '7h']","['4d', '6h']",,,2,2
90,Flop,0,3594,-3594,CHECK,0,"['8h', '8d']","['3h', '7h']","['4d', '6h', '2s']",,,100,100
90,Flop,1,3594,-3594,DISCARD,0,"['8h', '8d']","['3h', '7h']","['4d', '6h', '2s']",,,100,100
90,Flop,1,3594,-3594,CHECK,0,"['8h', '8d']","['4h', '7h']","['4d', '6h', '2s']",,3h,100,100
90,Turn,0,3594,-3594,CHECK,0,"['8h', '8d']","['4h', '7h']","['4d', '6h', '2s', '3s']",,3h,100,100
90,Turn,1,3594,-3594,FOLD,0,"['8h', '8d']","['4h', '7h']","['4d', '6h', '2s', '3s']",,3h,100,100
91,Pre-Flop,1,3694,-3694,CALL,0,"['2h', '7d']","['5d', '2s']","['5h', 'As']",,,1,1
91,Pre-Flop,0,3694,-3694,RAISE,98,"['2h', '7d']","['5d', '2s']","['5h', 'As']",,,2,2
91,Pre-Flop,1,3694,-3694,FOLD,0,"['2h', '7d']","['5d', '2s']","['5h', 'As']",,,2,2
92,Pre-Flop,0,3696,-3696,RAISE,98,"['2s', 'Ad']","['5h', '7d']","['8h', '5s']",,,1,1
92,Pre-Flop,1,3696,-3696,FOLD,0,"['2s', 'Ad']","['5h', '7d']","['8h', '5s']",,,2,2
93,Pre-Flop,1,3698,-3698,FOLD,0,"['7s', '3h']","['9d', '9s']","['Ad', '6h']",,,1,1
94,Pre-Flop,0,3699,-3699,RAISE,98,"['2d', '9s']","['5s', 'Ah']","['3d', '8d']",,,1,1
94,Pre-Flop,1,3699,-3699,FOLD,0,"['2d', '9s']","['5s', 'Ah']","['3d', '8d']",,,2,2
95,Pre-Flop,1,3701,-3701,DISCARD,0,"['9d', 'Ad']","['8s', '7d']","['2h', '8d']",,,1,1
95,Pre-Flop,1,3701,-3701,FOLD,0,"['9d', 'Ad']","['5s', '7d']","['2h', '8d']",,8s,1,1
96,Pre-Flop,0,3702,-3702,RAISE,98,"['8d', '5h']","['5s', '6d']","['8h', '2d']",,,1,1
96,Pre-Flop,1,3702,-3702,FOLD,0,"['8d', '5h']","['5s', '6d']","['8h', '2d']",,,2,2
97,Pre-Flop,1,3704,-3704,FOLD,0,"['6d', '9h']","['7d', '3h']","['5d', '4d']",,,1,1
98,Pre-Flop,0,3705,-3705,RAISE,98,"['3s', '3h']","['5s', '7h']","['6h', '9d']",,,1,1
98,Pre-Flop,1,3705,-3705,FOLD,0,"['3s', '3h']","['5s', '7h']","['6h', '9d']",,,2,2
99,Pre-Flop,1,3707,-3707,RAISE,51,"['2s', '8s']","['7d', '5h']","['3h', 'Ad']",,,1,1
99,Pre-Flop,0,3707,-3707,RAISE,47,"['2s', '8s']","['7d', '5h']","['3h', 'Ad']",,,2,2
99,Pre-Flop,1,3707,-3707,CALL,0,"['2s', '8s']","['7d', '5h']","['3h', 'Ad']",,,53,53
99,Pre-Flop,0,3707,-3707,CHECK,0,"['2s', '8s']","['7d', '5h']","['3h', 'Ad']",,,100,100
99,Flop,1,3707,-3707,FOLD,0,"['2s', '8s']","['7d', '5h']","['3h', 'Ad', '9s']",,,100,100
100,Pre-Flop,0,3807,-3807,RAISE,98,"['6s', '5d']","['As', '2s']","['2d', '5s']",,,1,1
100,Pre-Flop,1,3807,-3807,DISCARD,0,"['6s', '5d']","['As', '2s']","['2d', '5s']",,,2,2
100,Pre-Flop,1,3807,-3807,FOLD,0,"['6s', '5d']","['3s', '2s']","['2d', '5s']",,As,2,2
101,Pre-Flop,1,3809,-3809,RAISE,91,"['5d', 'Ah']","['7s', '9s']","['4h', 'As']",,,1,1
101,Pre-Flop,0,3809,-3809,RAISE,7,"['5d', 'Ah']","['7s', '9s']","['4h', 'As']",,,2,2
101,Pre-Flop,1,3809,-3809,FOLD,0,"['5d', 'Ah']","['7s', '9s']","['4h', 'As']",,,93,93
102,Pre-Flop,0,3902,-3902,RAISE,98,"['3h', '4s']","['As', 'Ah']","['4d', '8h']",,,1,1
102,Pre-Flop,1,3902,-3902,DISCARD,0,"['3h', '4s']","['As', 'Ah']","['4d', '8h']",,,2,2
102,Pre-Flop,1,3902,-3902,CALL,0,"['3h', '4s']","['As', '2d']","['4d', '8h']",,Ah,2,2
102,Flop,0,3902,-3902,CHECK,0,"['3h', '4s']","['As', '2d']","['4d', '8h', '8s']",,Ah,100,100
102,Flop,1,3902,-3902,FOLD,0,"['3h', '4s']","['As', '2d']","['4d', '8h', '8s']",,Ah,100,100
103,Pre-Flop,1,4002,-4002,RAISE,63,"['2d', 'As']","['8s', '8d']","['5d', '7h']",,,1,1
103,Pre-Flop,0,4002,-4002,RAISE,35,"['2d', 'As']","['8s', '8d']","['5d', '7h']",,,2,2
103,Pre-Flop,1,4002,-4002,DISCARD,0,"['2d', 'As']","['8s', '8d']","['5d', '7h']",,,65,65
103,Pre-Flop,1,4002,-4002,CALL,0,"['2d', 'As']","['Ad', '8d']","['5d', '7h']",,8s,65,65
103,Pre-Flop,0,4002,-4002,CHECK,0,"['2d', 'As']","['Ad', '8d']","['5d', '7h']",,8s,100,100
103,Flop,1,4002,-4002,FOLD,0,"['2d', 'As']","['Ad', '8d']","['5d', '7h', '4h']",,8s,100,100
104,Pre-Flop,0,4102,-4102,RAISE,98,"['2s', '7h']","['As', '3d']","['9d', 'Ah']",,,1,1
104,Pre-Flop,1,4102,-4102,CALL,0,"['2s', '7h']","['As', '3d']","['9d', 'Ah']",,,2,2
